# UltraFIBU - Kontenrahmen SKR04 (vollstaendig)
#
# Erzeugt aus dem DATEV-Kontenrahmen-PDF (BilRUG-Fassung, Stand 2026) mit
# Apps/UltraFIBU/tools/skr-pdf-extrahieren.py. Spaltenbedeutung nach der
# Legende des PDF:
#
#   bilanz_position      Fussnote 2) Bilanz- und GuV-Posten, grosse
#                        Kapitalgesellschaften, Gesamtkostenverfahren
#   funktion             KU/V/M Zusatzfunktion ueber einer Kontenklasse,
#                        AV/AM/S/F/R Hauptfunktion vor einem Konto, auch
#                        kombiniert (S/AV). AV und AM sind die
#                        DATEV-AUTOMATIKKONTEN.
#   abschlusszweck       HB Handelsbilanz, SB Steuerbilanz, EUeR
#   programmverbindung   U Umsatzsteuer, G Gewerbesteuer, K Koerperschaft
#   nummer_bis           gesetzt, wenn die Zeile einen Kontenbereich meint
#                        (im PDF als "0040-42" gedruckt). Solche Zeilen haben
#                        keine eigene Beschriftung; hier steht dann ihr
#                        Bilanz-Posten.
#
# STEUERSCHLUESSEL: uebernommen aus der bisherigen, handgepflegten Datei
# (0 Konten). Das PDF nennt die Automatikfunktion (AM/AV), nicht den
# Steuersatz - den aus einer Kontenbezeichnung zu lesen waere geraten. Wer
# weitere Schluessel setzt, prueft sie gegen die Steuerschluessel-Tabelle der
# Kanzlei.
#
# typ: fuer Konten ohne alten Eintrag aus der fuehrenden Ziffer abgeleitet -
# eine grobe Einordnung fuer die Auswertungen, keine Aussage des PDF.
#
nummer;bezeichnung;typ;steuerschluessel;euer_zeile;bwa_position;bilanz_position;funktion;abschlusszweck;programmverbindung;nummer_bis
5980;Fremdleistungen (Entgelte für Rechte und Lizenzen);aufwand;;;;Aufwendungen für bezogene Leistungen;V;;GK;
5985;Fremdleistungen (Vergütungen für die Überlassung von Wirtschaftsgütern - mit Sonderbetriebseinnahme korrespondierend);aufwand;;;;Aufwendungen für bezogene Leistungen;V;;G;
6000;Löhne und Gehälter;aufwand;;;;Löhne und Gehälter;;;;
6010;Löhne;aufwand;;;;Löhne und Gehälter;;;;
6020;Gehälter;aufwand;;;;Löhne und Gehälter;;;;
6024;Geschäftsführergehälter der GmbH-Gesellschafter;aufwand;;;;Löhne und Gehälter;;;;
6026;Tantiemen Gesellschafter- Geschäftsführer;aufwand;;;;Löhne und Gehälter;;;K;
6027;Geschäftsführergehälter;aufwand;;;;Löhne und Gehälter;;;;
6028;Vergütungen an angestellte Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);aufwand;;;;Löhne und Gehälter;;;G;
6029;Tantiemen Arbeitnehmer;aufwand;;;;Löhne und Gehälter;;;K;
6030;Aushilfslöhne;aufwand;;;;Löhne und Gehälter;;;;
6035;Löhne für Minijobs;aufwand;;;;Löhne und Gehälter;;;;
6036;Pauschale Steuer für Minijobber;aufwand;;;;Löhne und Gehälter;;;;
6037;Pauschale Steuer für Gesellschafter-Geschäftsführer;aufwand;;;;Löhne und Gehälter;;;;
6038;Pauschale Steuer für angestellte Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);aufwand;;;;Löhne und Gehälter;;;G;
6039;Pauschale Steuer für Arbeitnehmer;aufwand;;;;Löhne und Gehälter;;;;
6040;Pauschale Steuer für Aushilfen;aufwand;;;;Löhne und Gehälter;;;;
6045;Bedienungsgelder;aufwand;;;;Löhne und Gehälter;;;;
6050;Ehegattengehalt;aufwand;;;;Löhne und Gehälter;;;;
6060;Freiwillige soziale Aufwendungen, lohnsteuerpflichtig;aufwand;;;;Löhne und Gehälter;;;;
6066;Freiwillige Zuwendungen an Minijobber;aufwand;;;;Löhne und Gehälter;;;;
6067;Freiwillige Zuwendungen an Gesellschafter-Geschäftsführer;aufwand;;;;Löhne und Gehälter;;;;
6068;Freiwillige Zuwendungen an angestellte Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);aufwand;;;;Löhne und Gehälter;;;G;
6069;Pauschale Steuer auf sonstige Bezüge (z. B. Fahrtkostenzuschüsse);aufwand;;;;Löhne und Gehälter;;;;
6070;Krankengeldzuschüsse;aufwand;;;;Löhne und Gehälter;;;;
6071;Sachzuwendungen und Dienstleistungen an Minijobber;aufwand;;;;Löhne und Gehälter;;;;
6072;Sachzuwendungen und Dienstleistungen an Arbeitnehmer;aufwand;;;;Löhne und Gehälter;;;;
6073;Sachzuwendungen und Dienstleistungen an Gesellschafter- Geschäftsführer;aufwand;;;;Löhne und Gehälter;;;;
6074;Sachzuwendungen und Dienstleistungen an angestellte Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);aufwand;;;;Löhne und Gehälter;;;G;
6075;Zuschüsse der Agenturen für Arbeit (Haben);aufwand;;;;Löhne und Gehälter;;;;
6076;Aufwendungen aus der Veränderung von Urlaubsrückstellungen;aufwand;;;;Löhne und Gehälter;;;;
6077;Aufwendungen aus der Veränderung von Urlaubsrückstellungen für Gesellschafter-Geschäftsführer Seite 21;aufwand;;;;Löhne und Gehälter;;;;
6078;Aufwendungen aus der Veränderung von Urlaubsrückstellungen für angestellte Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);aufwand;;;;Löhne und Gehälter;;;GG;
6079;Aufwendungen aus der Veränderung von Urlaubsrückstellungen für Minijobber;aufwand;;;;Löhne und Gehälter;;;;
6080;Vermögenswirksame Leistungen;aufwand;;;;Löhne und Gehälter;;;;
6090;Fahrtkostenerstattung Wohnung/ Arbeitsstätte;aufwand;;;;Löhne und Gehälter;;;;
6100;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;;
6110;Gesetzliche soziale Aufwendungen;aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;;
6118;Gesetzliche soziale Aufwendungen für Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;G;
6120;Beiträge zur Berufsgenossenschaft;aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;;
6130;Freiwillige soziale Aufwendungen, lohnsteuerfrei;aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;;
6140;Aufwendungen für Altersversorgung;aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;;
6147;Pauschale Steuer auf sonstige Bezüge (z. B. Direktversicherungen);aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;;
6148;Aufwendungen für Altersversorgung für Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;G;
6149;Aufwendungen für Altersversorgung für Gesellschafter- Geschäftsführer;aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;;
6150;Versorgungskassen;aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;;
6160;Aufwendungen für Unterstützung;aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;;
6170;Sonstige soziale Abgaben;aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;;
6171;Soziale Abgaben für Minijobber Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;aufwand;;;;Soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;;;;
6200;Abschreibungen auf immaterielle Vermögensgegenstände;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6201;Abschreibungen auf selbst geschaffene immaterielle Vermögensgegenstände;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;HB;;
6205;Abschreibungen auf den Geschäfts- oder Firmenwert;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6209;Außerplanmäßige Abschreibungen auf den Geschäfts- oder Firmenwert;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6210;Außerplanmäßige Abschreibungen auf immaterielle Vermögensgegenstände;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6211;Außerplanmäßige Abschreibungen auf selbst geschaffene immaterielle Vermögensgegenstände;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;HB;;
6220;Abschreibungen auf Sachanlagen (ohne AfA auf Fahrzeuge und Gebäude);aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6221;Abschreibungen auf Gebäude;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6222;Abschreibungen auf Fahrzeuge;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6223;Abschreibungen auf Gebäudeteil des häuslichen Arbeitszimmers;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6230;Außerplanmäßige Abschreibungen auf Sachanlagen;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6231;Absetzung für außergewöhnliche technische und wirtschaftliche Abnutzung der Gebäude;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6232;Absetzung für außergewöhnliche technische und wirtschaftliche Abnutzung der Fahrzeuge;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6233;Absetzung für außergewöhnliche technische und wirtschaftliche Abnutzung sonstiger Wirtschaftsgüter;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6240;Abschreibungen auf Sachanlagen auf Grund steuerlicher Sondervorschriften;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;SB;;
6241;Sonderabschreibungen nach § 7g Abs. 5 EStG (ohne Fahrzeuge);aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;SB;;
6242;Sonderabschreibungen nach § 7g Abs. 5 EStG (für Fahrzeuge);aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;SB;;
6243;Kürzung der Anschaffungs- oder Herstellungskosten nach § 7g Abs. 2 EStG (ohne Fahrzeuge);aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;SB;;
6244;Kürzung der Anschaffungs- oder Herstellungskosten nach § 7g Abs. 2 EStG (für Fahrzeuge);aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;SB;;
6245;Sonderabschreibungen nach § 7b EStG (Mietwohnungsneubau);aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;SB;;
6249;Abzugsbetrag nach § 6b EStG;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;SB;;
6250;Kaufleasing;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;V;;;
6260;Sofortabschreibungen geringwertiger Wirtschaftsgüter;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6262;Abschreibungen auf aktivierte, geringwertige Wirtschaftsgüter;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6264;Abschreibungen auf den Sammelposten Wirtschaftsgüter;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6266;Außerplanmäßige Abschreibungen auf aktivierte, geringwertige Wirtschaftsgüter Abschreibungen auf Vermögensgegenstände des Umlaufvermögens, soweit diese die in der Kapitalgesellschaft üblichen Abschreibungen überschreiten;aufwand;;;;Abschreibungen auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;;;;
6270;Abschreibungen auf sonstige Vermögensgegenstände des Umlaufvermögens (soweit unüblich hoch);aufwand;;;;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;;;;
6272;Abschreibungen auf Umlaufvermögen, steuerrechtlich bedingt (soweit unüblich hoch);aufwand;;;;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;;SB;;
6278;Abschreibungen auf Roh-, Hilfs- und Betriebsstoffe/Waren (soweit unüblich hoch);aufwand;;;;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;;;;
6279;Abschreibungen auf fertige und unfertige Erzeugnisse (soweit unüblich hoch);aufwand;;;;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;;;;
6280;Forderungsverluste (soweit unüblich hoch);aufwand;;;;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;M;;;
6281;Forderungsverluste 7 % USt (soweit unüblich hoch);aufwand;;;;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;AM;;U;
6282;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;aufwand;;;;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;R;;;6285
6286;Forderungsverluste 19 % USt (soweit unüblich hoch);aufwand;;;;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;AM;;U;
6287;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;aufwand;;;;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;R;;;6288
6290;Abschreibungen auf Forderungen gegenüber Kapitalgesellschaften, an denen eine Beteiligung besteht (soweit unüblich hoch), § 3c EStG bzw. § 8b Abs. 3 KStG;aufwand;;;;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;M;;GK;
6291;Abschreibungen auf Forderungen gegenüber Gesellschaftern und nahe stehende Personen (soweit unüblich hoch), § 3 Nr. 40 EStG bzw. § 8b Abs. 3 KStG 9) Art.-Nr. 11175 2026-01-01;aufwand;;;;Abschreibung auf Vermögensgegenstände des Umlaufvermögens, soweit diese die üblichen Abschreibungen überschreiten;M;;GK;
6300;Sonstige betriebliche Aufwendungen;aufwand;;;;Aufwendungen;V;;;
6302;Interimskonto für Aufwendungen in einem anderen Land, bei denen eine Vorsteuervergütung möglich ist;aufwand;;;;Aufwendungen;V;;;
6303;Fremdleistungen/Fremdarbeiten;aufwand;;;;Aufwendungen;V;;;
6304;Aufwendungen;aufwand;;;;Aufwendungen;R;;;
6305;Raumkosten;aufwand;;;;Aufwendungen;V;;;
6310;Miete (unbewegliche Wirtschaftsgüter);aufwand;;;;Aufwendungen;V;;GK;
6312;Miete/Aufwendungen für doppelte Haushaltsführung Unternehmer;aufwand;;;;Aufwendungen;V;;;
6313;Vergütungen an Gesellschafter für die miet- oder pachtweise Überlassung ihrer unbeweglichen Wirtschaftsgüter;aufwand;;;;Aufwendungen;V;;K;
6314;Vergütungen an Mitunternehmer für die mietweise Überlassung ihrer unbeweglichen Wirtschaftsgüter § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);aufwand;;;;Aufwendungen;V;;G;
6315;Pacht (unbewegliche Wirtschaftsgüter);aufwand;;;;Aufwendungen;V;;GK;
6316;Leasing (unbewegliche Wirtschaftsgüter);aufwand;;;;Aufwendungen;V;;GK;
6317;Aufwendungen für gemietete oder gepachtete unbewegliche Wirtschaftsgüter, die gewerbesteuerlich hinzuzurechnen sind;aufwand;;;;Aufwendungen;V;;GK;
6318;Miet- und Pachtnebenkosten, die gewerbesteuerlich nicht hinzuzurechnen sind;aufwand;;;;Aufwendungen;V;;;
6319;Vergütungen an Mitunternehmer für die pachtweise Überlassung ihrer unbeweglichen Wirtschaftsgüter § 15 EStG (mit Sonderbetriebseinnahme korrespondierend);aufwand;;;;Aufwendungen;V;;G;
6320;Heizung;aufwand;;;;Aufwendungen;V;;;
6325;Gas, Strom, Wasser;aufwand;;;;Aufwendungen;V;;;
6330;Reinigung;aufwand;;;;Aufwendungen;V;;;
6335;Instandhaltung betrieblicher Räume;aufwand;;;;Aufwendungen;V;;;
6340;Abgaben für betrieblich genutzten Grundbesitz;aufwand;;;;Aufwendungen;V;;;
6345;Sonstige Raumkosten;aufwand;;;;Aufwendungen;V;;;
6347;Tagespauschale für die Tätigkeit in der häuslichen Wohnung;aufwand;;;;Aufwendungen;V;;;
6348;Aufwendungen für ein häusliches Arbeitszimmer (abziehbarer Anteil);aufwand;;;;Aufwendungen;V;;;
6349;Aufwendungen für ein häusliches Arbeitszimmer (nicht abziehbarer Anteil);aufwand;;;;Aufwendungen;V;;;
6350;Grundstücksaufwendungen, betrieblich;aufwand;;;;Aufwendungen;V;;;
6352;Sonstige Grundstücksaufwendungen (neutral);aufwand;;;;Aufwendungen;V;;;
6390;Zuwendungen, Spenden, steuerlich nicht abziehbar;aufwand;;;;Aufwendungen;;;GK;
6391;Zuwendungen, Spenden für wissenschaftliche und kulturelle Zwecke;aufwand;;;;Aufwendungen;;;GK;
6392;Zuwendungen, Spenden für mildtätige Zwecke;aufwand;;;;Aufwendungen;;;GK;
6393;Zuwendungen, Spenden für kirchliche, religiöse und gemeinnützige Zwecke;aufwand;;;;Aufwendungen;;;GK;
6394;Zuwendungen, Spenden an politische Parteien;aufwand;;;;Sonstige betriebliche Aufwendungen;;;GKGK;
6395;Zuwendungen, Spenden in das zu erhaltende Vermögen (Vermögensstock) einer Stiftung für gemeinnützige Zwecke;aufwand;;;;Sonstige betriebliche Aufwendungen;;;GK;
6397;Zuwendungen, Spenden in das zu erhaltende Vermögen (Vermögensstock) einer Stiftung für kirchliche, religiöse und gemeinnützige Zwecke;aufwand;;;;Sonstige betriebliche Aufwendungen;;;GK;
6398;Zuwendungen, Spenden an Stiftungen in das zu erhaltende Vermögen (Vermögensstock) für wissenschaftliche, mildtätige, kulturelle Zwecke;aufwand;;;;Sonstige betriebliche Aufwendungen;;;GK;
6400;Versicherungen;aufwand;;;;Sonstige betriebliche Aufwendungen;;;;
6405;Versicherungen für Gebäude;aufwand;;;;Sonstige betriebliche Aufwendungen;;;;
6410;Netto-Prämie für Rückdeckung künftiger Versorgungsleistungen;aufwand;;;;Sonstige betriebliche Aufwendungen;;;;
6420;Beiträge;aufwand;;;;Sonstige betriebliche Aufwendungen;;;;
6430;Sonstige Abgaben;aufwand;;;;Sonstige betriebliche Aufwendungen;;;;
6436;Steuerlich abzugsfähige Verspätungszuschläge und Zwangsgelder;aufwand;;;;Sonstige betriebliche Aufwendungen;;;;
6437;Steuerlich nicht abzugsfähige Verspätungszuschläge und Zwangsgelder;aufwand;;;;Sonstige betriebliche Aufwendungen;;;GK;
6440;Ausgleichsabgabe nach dem Schwerbehindertengesetz;aufwand;;;;Sonstige betriebliche Aufwendungen;;;;
6450;Reparaturen und Instandhaltung von Bauten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6460;Reparaturen und Instandhaltung von technischen Anlagen und Maschinen;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6470;Reparaturen und Instandhaltung von anderen Anlagen und Betriebs- und Geschäftsausstattung;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6475;Zuführung zu Aufwandsrückstellungen;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6485;Reparaturen und Instandhaltung von anderen Anlagen;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6490;Sonstige Reparaturen und Instandhaltung;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6495;Wartungskosten für Hard- und Software;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6498;Mietleasing bewegliche Wirtschaftsgüter für technische Anlagen und Maschinen;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;GK;
6500;Fahrzeugkosten 18);aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6520;Fahrzeug-Versicherungen;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6530;Laufende Fahrzeug-Betriebskosten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6540;Fahrzeug-Reparaturen;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6550;Garagenmiete;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;GK;
6560;Mietleasing Kfz;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;GK;
6565;Mietleasingaufwendungen für Elektrofahrzeuge und Fahrräder, die gewerbesteuerlich hinzuzurechnen sind;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;GK;
6570;Sonstige Fahrzeugkosten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6580;Mautgebühren;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6590;Kosten für betrieblich genutzte zum Privatvermögen gehörende Fahrzeuge;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6595;Fremdfahrzeugkosten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6600;Werbekosten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6605;Streuartikel;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6610;Geschenke abzugsfähig ohne § 37b EStG;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6611;Geschenke abzugsfähig mit § 37b EStG Seite 23;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6612;Pauschale Steuer für Geschenke und Zuwendungen abzugsfähig;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6620;Geschenke nicht abzugsfähig ohne § 37b EStG;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;GK;
6621;Geschenke nicht abzugsfähig mit § 37b EStG;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;GK;
6622;Pauschale Steuer für Geschenke und Zuwendungen nicht abzugsfähig;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;GK;
6625;Geschenke ausschließlich betrieblich genutzt;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6629;Zugaben mit § 37b EStG;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6630;Repräsentationskosten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6640;Bewirtungskosten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6641;Sonstige eingeschränkt abziehbare Betriebsausgaben (abziehbarer Anteil);aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6642;Sonstige eingeschränkt abziehbare Betriebsausgaben (nicht abziehbarer Anteil);aufwand;;;;Sonstige betriebliche Aufwendungen;V;;GK;
6643;Aufmerksamkeiten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6644;Nicht abzugsfähige Bewirtungskosten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;GK;
6645;Nicht abzugsfähige Betriebsausgaben aus Werbe- und Repräsentationskosten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;GK;
6650;Reisekosten Arbeitnehmer;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6660;Reisekosten Arbeitnehmer Übernachtungsaufwand;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6663;Reisekosten Arbeitnehmer Fahrtkosten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6664;Reisekosten Arbeitnehmer Verpflegungsmehraufwand;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6665;Sonstige betriebliche Aufwendungen;aufwand;;;;Sonstige betriebliche Aufwendungen;R;;;
6668;Kilometergelderstattung Arbeitnehmer;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6670;Reisekosten Unternehmer 18);aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6672;Reisekosten Unternehmer (nicht abziehbarer Anteil);aufwand;;;;Sonstige betriebliche Aufwendungen;V;;G;
6673;Reisekosten Unternehmer Fahrtkosten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6674;Reisekosten Unternehmer Verpflegungsmehraufwand;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6680;Reisekosten Unternehmer Übernachtungsaufwand und Reisenebenkosten;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6685;Sonstige betriebliche Aufwendungen;aufwand;;;;Sonstige betriebliche Aufwendungen;R;;;6686
6688;Fahrten zwischen Wohnung und Betriebsstätte und Familienheimfahrten (abziehbarer Anteil) - Fahrzeuge im Betriebsvermögen;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
6689;Fahrten zwischen Wohnung und Betriebsstätte und Familienheimfahrten (nicht abziehbarer Anteil) - Fahrzeuge im Betriebsvermögen;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;G;
6690;Fahrten zwischen Wohnung und Betriebsstätte und Familienheimfahrten (Haben) - Fahrzeuge im Betriebsvermögen;aufwand;;;;Sonstige betriebliche Aufwendungen;V;;;
